,ABL1,ADA,AKT1,AKT2,AKT3,ALDOA,ALDOC,ALK,APC,ATM,BCL2,BCL2A1,BCL2L1,BCL2L2,BID,BRAF,BRCA1,BRCA2,BTK,CDH1,CDK2,CDK4,CDK6,CDK9,CDKN2A,CETN2,CHEK1,CHEK2,DHFR,DLAT,DLD,EGFR,ENO1,ERBB2,ERCC1,FBP1,FGFR2,FGFR3,FLT3,G6PC,G6PD,GAPDH,GATA3,GCK,GOT1,GOT2,HDAC1,HDAC2,HDAC6,HK1,HSP90AA1,IGF1,IGF1R,IGFBP3,IGHMBP2,IMPDH1,JAK2,KDR,KIT,LDHA,LDHB,MAP2K1,MAP2K2,MAP3K1,MAPK12,MAPK1,MCL1,MDH1,MDH2,MDM2,ME1,ME2,MET,MLH1,MSH6,MTOR,NF1,PARP1,PARP2,PBRM1,PC,PCK1,PDGFRA,PDHA1,PDHB,PDHX,PFKL,PGAM1,PGD,PGK1,PIK3CA,PIK3R1,POLD4,POLR2A,PPM1D,PRKDC,PTEN,RAD23B,RAD51,RAD9A,RB1,RBX1,RELA,RPIA,RPS6KB1,RRM1,RUNX1,SMAD4,SMARCA4,SMARCB1,SMO,SRC,TKT,TNFRSF10B,TOP1,TP53,TPI1,TSC1,TYMS,UBB,UBC,UNG,USP1,VEGFA,VHL,WEE1
80758,0.336456001,-0.449569762,-0.093567759,0.104406364,-0.450948536,-0.730941892,0.440165132,0.054629594,0.299883604,0.147913933,0.410369992,-0.207101762,0.032791018,0.259070188,0.487273991,-0.180061862,0.188494921,-0.638366461,-0.058952305,0.00654654,0.109406814,-0.020724921,-0.075692512,-0.11369469,0.227168739,1.040579081,-0.097733118,0.083342426,-0.116828494,0.620440841,0.111965142,-0.805308163,-0.673113227,0.023243228,-0.058800787,-0.360212147,-0.268148184,-0.219805717,0.245524809,-0.288974643,-0.64220953,-0.287772834,-0.282699734,-0.245310068,-0.303327203,0.226127207,-0.251755923,-0.385270804,-0.033957567,-0.040458925,0.825730801,-0.372952372,-0.259244591,0.512479126,0.416752338,0.09230791,0.146673054,-0.422399044,-0.244421437,0.2690202,0.602461338,-0.361660928,0.259255469,-0.035104871,-0.713326573,-0.88117516,0.880663157,1.308828712,-0.286312789,0.752898216,-0.586672902,-0.16494973,0.044654377,-0.022499051,-0.397488475,-0.058584876,0.110260934,-0.370454103,0.39266026,0.708527982,0.594787776,0.924026132,0.183727622,0.074293286,-0.0281546,0.425442964,-0.524475276,0.128802955,0.171350703,0.019934628,-0.231586769,-0.144643545,0.068504117,-0.494799256,-0.272999048,-0.666700006,-0.32626459,-0.005267628,0.193037972,0.296009421,0.125043601,-0.687729001,-0.585830569,0.687800705,-0.163907915,-0.703494012,-0.013768306,0.056724053,0.296709538,0.468878865,-0.224491477,-0.497240394,0.608344972,0.827879667,-0.21704042,-0.599408269,-0.349351048,0.434081733,0.402231038,-0.942079782,-0.334226429,0.422124982,0.610137045,0.142574191,-0.653478742,0.204980195
375346,0.242636472,0.211550117,0.35351795,0.0141853,0.568352103,0.360243589,0.266315728,1.009174228,1.05124104,-0.16568321,-0.089511164,0.121248558,0.244226605,0.142940477,-0.118654788,0.283307701,0.442875594,0.939469337,0.277588308,-0.484152883,0.264123619,1.175760508,0.333525658,-0.708205581,0.148771092,0.344303727,0.975280046,0.332340539,0.530668676,-0.412992388,0.694450736,0.373648047,-0.582674921,0.697239935,1.275215387,-0.077479027,0.128310367,0.137900069,-0.313093722,0.948883235,0.472788036,-0.009841933,0.683481336,1.968530178,0.203674927,-1.22151351,0.249020204,-0.342585891,1.657934666,0.754446805,0.230943933,0.63435632,-0.285542667,-0.043147579,0.150842831,-0.931786299,0.830271304,1.363806009,0.02129397,0.706914306,-0.206436813,0.152131721,0.456046164,0.294001728,-0.256870359,-0.411902964,-0.536111891,-0.811838865,-0.195336759,-0.047104724,1.228916168,0.167991325,0.334841639,-0.332209736,0.451867163,-0.121258341,-0.209829405,0.143538043,-0.216690078,0.846275032,-0.153140768,-0.378401995,-0.13446188,1.05616045,-0.024681326,0.502476215,0.782931805,1.974201202,0.385850668,-0.142075166,0.277512997,1.630067825,-0.085105546,0.174518973,-0.708881378,1.726099968,0.230660737,0.105510794,2.672050238,-0.362286568,-0.302709281,-0.261856675,-0.064129077,0.102095388,-0.172545686,0.061464533,-0.080589376,0.794089437,0.068198927,-0.377555311,1.94090724,0.42417717,0.56596607,-1.117398739,0.095940024,-0.303251207,-0.254321098,-0.13359414,0.424910367,1.184144497,2.20007062,-0.497049987,-0.227607265,-0.327071667,-0.790932417,0.636787057
51385,0.149270058,0.805913091,0.388442963,0.407382965,0.830766916,1.469696522,0.002374686,0.245728105,-0.371467322,-0.037104543,0.273975432,-0.261355519,-2.37067461,-0.340003014,0.063773662,-0.895339787,-0.343374431,0.394170851,0.353857756,-0.858591378,0.038959298,-0.472606033,-0.334187895,-0.596412301,-0.092866719,1.143715262,0.229183868,-0.342189699,-0.590474308,-0.353322238,-0.263651431,0.407101482,-0.660141945,0.515670419,0.379662484,0.342951953,0.57302779,-1.064918995,-0.517856538,0.496003479,-0.009599656,-0.136542931,-0.012196614,-0.49558562,-0.754032314,-0.330591857,-0.531253219,0.081345759,1.695156694,0.074529499,0.155597433,0.592549205,-0.033484004,-0.309270799,-0.612271667,-1.084962368,-1.555807948,1.003450513,0.627531767,-0.518662989,0.83486861,-0.078846291,0.285486639,0.038990825,-0.136852026,-1.490386844,-0.981812418,-0.544870734,0.582003951,0.094762936,0.114732355,0.066733703,-0.229394659,-0.01629447,1.45302105,-0.233870104,0.699886441,-1.360013843,-0.480512708,-0.187412292,-0.262633771,-0.687445521,-0.274784207,-0.20589605,-0.331219971,0.763105989,0.92944777,0.928783,0.237999663,-0.305187225,-0.062637709,0.140397027,-0.695000172,-0.112433299,0.151907399,0.000850007,0.050481562,-0.006349266,0.085654847,0.119395196,-0.65300101,0.666139782,-0.523749292,-0.281590551,-0.812211216,0.115374841,-0.642320395,0.359950781,-0.173428759,-0.431440502,0.983701885,-0.252787173,0.815237761,-0.060886607,0.230579242,-0.516548276,-0.254202485,-0.192169309,1.224076748,0.911335111,0.47335124,0.037850022,0.254721761,-0.511610568,0.453253806,-0.663436353
55748,-0.22053921,-0.77475047,-0.43699124,-0.64991665,-0.60940105,-0.15544364,0.03852582,0.02608675,-1.01740134,0.14673647,-0.52387601,-0.36435711,-0.23700318,0.32014653,-1.24864244,-0.11144757,-0.16539893,-0.25270799,-0.42714611,0.78017926,0.20205662,-0.92287207,0.10341591,0.86535347,0.19100653,-0.42169744,-0.56738466,0.31522861,0.85816419,0.66637516,-0.44067502,-0.37590861,0.59769595,-0.29582801,0.23537067,0.52650642,-0.80785137,-0.57984042,0.59031081,-2.52526093,-0.26840106,-1.60042787,-0.03299849,-0.0497908,0.62843335,0.08138588,0.08391022,-0.09237926,0.12246259,-0.73601484,0.7446388,-0.31762439,-0.04015794,0.13705,0.47122917,0.88556302,0.76652497,-0.98317647,-0.63668185,-0.50399113,-0.5306533,0.20520872,-0.74092865,-1.51400685,-0.02224725,0.31776994,0.56368089,-0.09885114,-0.39892596,-0.25309509,-0.7648263,-0.80177629,-0.23241217,0.11908242,-0.77587622,-0.66286451,-0.08489296,0.55105579,0.43246129,0.65185821,0.58190572,0.45448619,0.39456686,-0.6752786,0.03270615,-1.71270633,-1.00389194,-0.3122927,-0.37860411,0.05055549,-0.27211279,-0.62940121,-0.36329666,-1.36051357,0.38917261,0.95807505,-0.07020506,-0.89804721,-1.12876022,0.8993299,0.49682224,0.24560805,0.82432324,-0.02326586,0.05652567,-1.11996663,-0.74543738,-0.97001398,0.27469611,-0.1242249,-0.64527249,-1.22562432,-1.22039998,0.18659943,-0.30215269,0.27261433,0.15018655,-0.08676569,-0.35510981,-1.11245382,-0.55820405,-0.50099999,-0.68114597,0.57329816,0.65380871,-0.25874248
10318,-0.06096482,0.23595324,0.339131,0.76405722,0.0078042,0.07534663,-0.72227967,0.231775,0.16541082,0.24497391,-0.08606362,0.25914571,1.20345473,-0.26758242,-0.91657293,-0.06704412,0.30939415,-0.38183293,0.03686554,0.16565824,-0.1182017,1.54810834,-0.26047209,1.10002959,0.42543337,-0.22902429,-0.59930879,-0.34162167,-0.85472918,-0.80185914,0.78381801,-0.21589169,-1.11868143,-0.23284741,0.14445089,0.41858143,-0.37799603,0.21331364,-0.07955858,-0.72392052,-0.1869128,-0.39930579,-0.23846325,0.20403309,0.26474801,0.64258784,-0.41950133,-0.10572403,-0.16568017,-0.79220802,0.15912159,-0.35022494,0.1514404,0.4206377,0.15547204,-0.3474586,0.07747036,-0.28946501,-0.73806995,-0.59022534,1.31985343,0.26200518,0.96289998,-0.52767086,0.32262141,0.47334313,-1.05873001,0.37684393,0.18712725,0.38381839,-0.43874973,-1.18189859,-0.74581951,-0.59640276,-0.12134144,0.48202315,0.54113543,-0.35763729,0.61949891,-0.09021121,-1.24474812,1.34848547,0.0743451,1.06704855,0.35389823,1.08652759,-0.43734553,-1.16483212,-0.47036475,-0.29520425,0.18070251,0.06133626,0.05036094,0.53431773,1.98834515,-0.70404994,0.75363797,-0.30319929,-0.60031533,-0.42152664,-0.75269729,-0.11726937,-1.28871298,0.92688709,0.21961303,0.60567141,-0.13558902,-0.51257193,-0.32892287,0.17255199,-0.32448995,0.08372235,-0.80864418,-0.04298285,0.60550082,0.43495843,1.08781862,-0.58571035,0.86417043,0.2299813,-0.86774194,0.01782501,-1.05792022,-0.40255767,0.64808029,0.48223272
54681,0.208960816,-0.091152236,0.134679168,-0.240954906,0.25182116,-0.248663768,0.563006878,-0.304701567,-0.187605321,0.680384576,0.029999988,0.073785216,0.119539589,0.903037012,1.073246241,0.272963464,-0.013868339,0.255781889,-0.243009716,-0.164916992,0.032029133,0.355127692,0.23906678,0.648809314,0.285085231,0.541236103,-0.089414015,0.214462161,0.160867333,0.954344869,-0.063112453,0.141869143,0.734512627,0.717327297,-0.08709085,1.779533505,0.081738755,-0.251078337,0.089539252,0.571284354,0.354216933,0.408529729,0.498854965,0.306160271,-0.654509723,-0.837395072,0.611792147,0.466039509,0.200000823,-0.005630051,0.295253754,-0.166645065,0.075319819,-0.083003566,-0.240745232,0.341109335,-0.184705764,-0.140626699,-0.757569849,0.412727058,0.45184958,0.314251393,-0.053489208,0.580562115,0.709488094,0.090453908,1.452679992,0.613124192,0.81232214,0.139916405,1.298452616,0.499216646,0.111469887,-0.191460356,-0.711055338,0.713234842,0.555575013,0.564818263,0.632429361,0.503449202,0.766400397,-0.116466537,-0.063764453,0.413410842,0.530717731,0.030346757,-0.535693049,0.081113681,1.249119997,0.344932884,-0.085109487,0.457837313,0.115020223,-0.050635278,0.322634995,0.700125039,0.897242188,-0.332700193,0.548312902,-0.125956729,0.147902742,0.921938717,-0.302455902,0.103110835,0.250495583,-0.417101711,-0.042006318,-0.278978288,0.448763907,-0.192449689,-1.252602816,0.009026617,0.504989922,0.928328395,0.077867247,-0.111153394,0.513145864,-0.45186916,0.44745639,-0.905771971,1.058808446,1.667250037,-0.0526191,0.322673798,0.038525507,0.415932894
7905,-0.057512023,-0.190470904,-0.425529569,0.016714165,-0.365079165,0.445756733,-0.163006708,0.684346318,1.681879163,-0.123961367,0.475607693,0.104863688,0.406877518,0.00917824,0.46352464,-0.080326848,0.367977351,-0.177366391,0.154466674,-0.11521323,0.043253437,0.824463129,-0.396201402,-0.411470234,0.307317525,-0.458173186,0.077564128,-0.060718842,-1.180104375,-0.329680383,-0.243946448,0.092495762,0.038757466,0.672236145,-0.031815737,1.632812381,0.324070066,0.088350832,-0.240072608,0.300009161,0.015277416,0.034669284,-1.2573663,-0.633156538,-0.258651912,-0.023319125,0.465312123,-0.706019461,0.959885776,-0.337215275,-0.376259446,-0.193582252,0.003561347,0.109424859,-0.542453527,-0.38800168,-1.911437273,0.164665729,-0.03307943,0.053138137,-0.831294835,-0.428725392,0.038355596,0.46492061,-0.624702394,-0.661918938,0.018231779,0.273526073,-0.058086984,-0.561042666,1.086234331,-0.068282112,-0.114941403,0.026680857,-1.537596583,0.177221775,-0.640459418,-0.018214136,-0.319606841,-0.787568927,-0.274826348,0.101892129,-0.320132375,0.452684164,-0.606615603,0.367819905,0.221288204,0.258828282,-0.134774745,-0.151577234,-0.252731502,1.448501587,0.087123968,-0.565172613,0.492397338,0.889024973,-0.398111194,-0.054190144,0.517059743,0.158052757,0.353864968,0.199366182,0.137434691,0.143705681,0.616338193,-0.902031302,-0.098370001,-0.177970797,-0.075234413,-0.196103722,-0.106527433,-1.776778936,-0.693512261,0.039487191,-0.836733758,-1.120645761,0.213971347,0.33981812,-0.061109342,-0.192035109,0.228795141,0.182274997,0.239714861,-0.659664273,0.00048206,0.084020168
28969,0.058676951,1.183356285,-0.030999927,-0.176293984,0.289070666,0.952384055,-1.379180074,-0.321417272,-0.02938883,0.468986511,-0.720475733,-0.08832752,0.097468577,-0.163240835,0.03423965,0.068315566,0.678324938,-0.177076265,-0.144375458,0.378982037,0.143909216,0.521711886,0.158747062,0.066069759,-0.359243363,-0.011527821,0.533926308,0.555337429,0.196773827,-0.356355309,-0.495800525,0.244110793,0.271830529,-0.18483454,-2.383162498,0.065436237,-0.015938152,1.182628155,0.312051237,0.328054696,-0.305208236,0.396540076,-0.582677662,1.068057299,0.056239106,1.209440231,-0.06753806,-0.26318258,-0.067269161,-0.140185386,0.356447011,0.233817652,0.354736328,0.544042945,0.253277898,0.179720044,-0.283080488,-0.169212103,-0.274412632,0.682387352,-0.587003946,0.189801604,0.210109621,-0.015105158,0.344779164,0.070591412,-0.111696728,-0.567714155,0.161921591,-0.018225133,-0.001052618,-1.531591654,0.309527636,-0.505535126,0.314465702,0.145514011,-0.264612556,0.684434831,0.017189771,-0.463284999,-0.232076705,0.710092485,0.688541234,0.181203157,0.557462931,0.172205687,0.745255232,0.176577866,-0.112204567,-0.652882159,-0.253099829,0.739111781,0.284896016,0.03829138,-0.248265252,1.510050058,-0.233262315,-0.941661179,0.522420347,0.198978081,-0.121972263,0.916169465,-0.106624424,-0.103981353,0.389431685,0.475021333,-0.019194812,0.387180448,0.16048409,-0.491707534,0.355017424,-0.173787147,-0.183106944,-0.026158363,-0.076874271,-0.350843608,-0.062077396,-0.65963459,-0.646605372,1.059127212,-0.032495409,0.727349997,-0.747697353,0.087995544,0.235572666,0.754229128
10668,0.11665339,-0.51438123,-0.170108095,-0.154902101,-0.369600266,-0.720073581,-0.93641454,0.98823452,-0.484242857,0.722626328,0.635864377,-0.14989382,0.72210598,0.486323923,0.796936989,-0.195195749,0.213126928,-0.72393924,-0.479292929,0.087044939,0.079925373,-0.844855547,0.202306911,-0.694370389,-0.371261537,-0.083612204,0.298290551,0.982915163,0.150184035,0.299255431,-0.086893886,0.459376156,0.451235592,0.01155021,-0.320299596,0.583340883,0.07448303,0.524097085,0.340316236,0.071654692,-0.180156976,-0.074487887,0.238318607,-0.424615741,-0.184885353,-0.176934958,-0.139580861,0.070110656,-0.276630819,0.30325219,-0.172847331,-0.256044269,0.081003882,-0.338439763,0.083865382,0.478641927,-0.499700904,-0.011395004,-0.205919668,0.568368137,-1.030792713,-0.029085508,0.84084934,0.771620333,-0.323133528,0.185392722,0.304580599,0.157775089,0.119891658,-0.297661126,1.682127953,-1.073804498,0.695626497,0.533044636,0.167806804,-0.366015524,-0.927909374,-0.846234381,0.333013028,1.553759217,0.03192199,1.689951658,0.68028003,-0.69149226,0.391657501,-0.648567379,-0.665828288,0.643187046,-0.64978677,-0.008150041,0.582526028,-0.436296701,0.276070386,0.115982622,0.048358567,-0.674274981,0.799358666,0.009717837,0.415222257,0.145342514,0.547554016,-0.529955387,-0.240230352,-0.330850571,0.605066836,0.053317584,0.104166821,0.040975921,0.433898866,0.605898678,-0.434859902,-0.391768128,1.239947319,-0.413686663,-1.283537388,0.97160399,0.129634231,0.571385145,-0.695499063,-0.089219943,-0.338786423,-1.057250023,0.510690749,0.491517186,-0.109161101,-0.514302015
51005,-0.006766343,1.329299331,-0.277847201,-0.040073123,-0.61093539,-0.916048646,0.187288016,-0.448118001,1.35827744,0.274525434,-0.327735275,-0.023155313,1.650766373,0.379599124,0.207663417,-0.487652808,0.237151012,0.533952713,-0.554608226,-0.073328532,0.320634663,0.612471104,0.238477468,-0.095265031,0.035992429,-1.273336291,0.152523592,0.60205245,0.371318102,0.659257531,1.046253204,-0.475292116,0.185218289,-0.464021266,-0.686062157,-1.020167828,0.354045987,-0.025471598,0.028429037,-0.393823087,-0.551250577,-1.021171689,0.10768424,-0.095586181,0.240942761,0.213381141,-0.18881619,0.42221576,0.495196283,1.516562343,0.280116081,-0.599763274,0.214854211,0.005878352,0.334512562,-0.175094992,0.480831325,-0.176403806,-0.530715704,0.189535439,2.647573233,0.058534142,0.173788771,-0.062716097,-0.147035688,-0.787799001,0.666937947,1.028350949,1.260586739,0.099906616,-0.03486409,-0.216986567,0.493151307,0.403201818,0.424379259,0.291558206,-0.304940909,0.488286138,1.422147393,-0.188667968,0.418309361,0.146985456,0.177876219,0.553354621,0.17080684,2.261506081,-1.016151667,-0.048030257,0.521084785,0.258027881,0.373225182,-0.139346629,-0.071758628,0.335084587,0.205330968,0.672800064,-0.196062252,0.776218295,1.784270287,0.227162093,0.077642545,-0.453370452,0.877041876,2.197404146,-0.083251752,-0.438453585,0.917339683,-0.165316671,1.127687097,0.436015546,-1.090151191,1.061934352,0.922272325,-0.275316775,-0.607002735,-0.522735476,0.471226454,-0.187867016,-0.206303954,-1.317711234,-0.547481596,0.228725016,0.458927035,0.374263436,-0.632717729,1.005787969
8800,0.367495358,-0.43718347,-0.04614871,0.010231506,0.837911427,1.443131208,0.275463611,0.279330999,0.671970844,-0.416931778,-0.060988378,-0.201142296,0.765448391,-0.350272,0.442209661,-0.414256334,-0.081898168,2.664728642,0.903074205,-0.34814781,-0.159849048,0.28533116,0.237193525,1.064163446,-0.255517423,0.312437087,0.665542722,0.465538561,0.280361354,-0.733335495,0.208847001,0.444355845,-0.581705332,0.763084352,0.833024263,1.126123905,0.306528747,-0.026313603,-0.311541706,0.164419368,0.011725217,0.018770309,-0.189534768,1.456210375,-0.31732446,-0.723619878,0.356220067,1.10274303,0.871615708,1.150431395,-0.019349888,0.806231797,0.054749012,0.518975437,-0.501256466,-0.997670591,0.897946715,0.726769567,0.110264562,0.219869241,-0.161321312,0.199779123,0.960408926,0.345443666,0.346664459,-0.303314,-0.671713412,-0.049012072,0.158660159,-0.589290738,0.878704965,0.337995112,0.460296601,-0.468323857,0.333852857,-0.085383289,-0.239233375,0.07346797,0.35320577,0.174110681,0.093737848,-0.643430591,-0.452098757,1.09431231,-0.071411669,-0.150480926,1.826063395,0.958811998,-0.025912806,0.102798402,0.461622268,1.152233362,0.289766818,-0.182466373,-0.147978783,0.448975027,0.076172434,-0.197520778,-0.556334078,-0.397767514,-0.050683606,0.599687457,0.001467846,0.773854852,0.009174563,-0.435497463,-0.185413808,0.686131597,-0.134601861,-0.480008513,0.91228497,0.826750278,0.021464234,-0.411402464,-0.643644571,0.947483838,-0.923811674,0.03911414,-0.015118815,1.151697397,1.403484464,0.677874982,-0.59154284,-0.177113295,-0.334828913,-0.300922662
54438,0.229497567,1.373124957,0.968057096,0.511936486,0.95206666,1.527772307,0.993300617,0.025762707,0.376229435,0.141186729,0.212549746,-0.148470223,0.566427112,-0.607708097,0.046176866,0.620474637,-0.112478674,0.654275239,0.682650089,-0.542850792,-0.434033483,-0.706332922,-0.150120869,-0.68483007,0.023841485,0.800255656,0.472759664,-0.036975771,1.953260899,-0.541661859,-0.161246494,0.494972408,-0.59344703,1.195357204,0.648282647,0.874051988,1.068735361,-0.499352634,-0.618060172,0.901921928,0.520561278,-0.077273779,0.688681066,-0.246075586,-0.270058543,-1.176305413,-0.082927734,1.527698398,1.258239627,0.804636538,-0.144112751,0.517211676,-0.223541364,-0.229821444,-0.502054334,-0.83142364,0.141381234,1.191638589,0.912048638,-0.383193731,0.628887534,0.252411306,0.462880194,-0.451611936,0.370546162,0.687495947,-0.909509778,-0.783237755,0.368264437,0.624908805,0.615291655,0.230748668,-0.094743967,-0.558328211,0.747561395,0.014531802,0.641054988,-0.351980507,-0.657935739,-0.216894046,0.722025871,-0.803538561,-0.527103066,0.22551775,-0.843023002,0.901786387,1.16856432,0.950856805,0.447286487,-0.154089645,-0.317867339,0.177714974,-0.18097505,-0.430256188,-0.551349342,0.98287499,-0.226769552,-0.906323671,0.606693983,-0.022955194,-0.647166371,0.630107164,-0.613437057,-0.412694514,-0.35288316,0.93530184,-0.639534116,0.593675077,-0.253271103,-0.562979996,0.89918375,1.090600014,0.331366092,-0.238203868,0.462235659,0.000559323,0.272787631,-1.004013658,0.845826328,1.079254985,0.837361395,0.328074992,0.345555008,-0.667582393,0.92846638,0.961899757
55825,0.31532094,0.93813461,-0.26829755,-0.12596254,0.19114894,0.22520606,-0.43136454,-0.70528853,-0.09600025,0.56297094,0.18453494,0.12380142,0.82857728,0.69606906,0.16575643,-0.3741636,-0.00225351,-0.18072182,0.17368659,0.20259295,0.4433375,-0.26842874,0.29096925,-0.95323646,-0.37191528,0.10667572,0.62879777,0.08249389,-0.37685645,-0.4741599,-0.55790901,0.11148537,-0.37658733,0.63766193,-0.64228028,0.4349001,0.18734206,0.7799865,0.66695482,0.61994308,-0.129576,-0.73985708,0.79842609,0.05546635,0.06016105,-0.35613948,-0.20298287,-0.23515487,-0.03936335,0.21115823,0.13109571,-0.33376691,0.25346556,0.06030097,0.05431654,0.13777044,-0.40155646,0.19850585,-0.23281272,-0.01660628,-0.48625255,0.56586045,0.45435363,0.10257464,-0.37180895,-0.21948531,1.04440951,0.67080009,-0.17895168,-0.31620765,-0.23301527,-0.50634539,0.43233341,0.08097822,0.51456624,-0.68089402,0.15388289,-0.18393458,-0.04297488,0.2504198,0.09407128,0.1653125,0.50299966,0.06708689,-0.78500545,-0.14115478,-0.3217079,1.05712152,0.88842398,0.06690074,0.135289,-0.15778609,-0.06554163,-0.93002617,-0.4091984,1.22167504,0.4313018,-0.60572219,0.64688301,-0.4171986,0.13881285,0.46370298,0.38034546,0.84601319,0.54335535,0.20653251,0.26764998,-0.26728129,0.74005157,-0.10214521,0.63348675,-0.35570854,1.53060198,-0.18210021,-0.7245568,1.00258076,-0.24492472,-0.32784045,0.26760367,3.1536653,0.28495228,0.84927505,-0.33506483,-0.70253241,0.56644195,-0.10337011
8835,0.184627801,1.465965748,0.825542867,0.238455296,0.574978709,0.905492544,0.569106877,0.154681101,0.495058626,-0.205064565,0.371822268,-0.188625768,0.733057261,0.570580482,0.747733831,0.629934847,-0.176535651,-0.234936893,0.481703252,-0.445563406,-0.068592697,0.332152009,-0.07198754,-0.174395025,0.214378327,0.823569059,0.280996174,-0.000563253,1.429492235,0.662143707,0.085507914,0.52836889,-0.449066877,0.13733539,1.299129009,0.384200811,0.884356916,-0.474372506,-0.698100626,-0.03471775,1.5305264,-0.145463735,0.401451319,-0.986662745,0.386699647,-0.978617311,-0.394516379,0.670052588,0.740860462,0.59174633,0.526088774,0.834625423,-0.063489057,-0.465128064,-0.57857126,-0.486358166,0.423289657,1.126326919,0.447360277,-0.40655151,0.420843124,-0.033445332,0.4455975,-0.406150788,-0.1592502,0.062716082,-1.074474454,-0.921678066,0.729029059,0.31747669,0.919301093,-0.078047514,-0.104869165,-0.765264928,0.663878739,0.178514853,0.404429674,-0.197541744,-0.520038247,0.098233327,0.713002145,-0.621183634,-0.616729319,0.102665141,-0.665037692,0.683548033,0.85164243,1.009122014,0.192452997,-0.273781836,-0.361101866,0.743932366,0.154076725,-0.043267012,-0.231152847,1.745725036,-0.224727511,-0.378709286,0.913626671,-0.177154496,-0.5467242,0.371246725,-0.084660478,-0.557119668,-0.613420069,0.441560388,-0.490239263,0.24741064,-0.49060905,0.041031055,1.975533843,0.934462786,0.586668074,-0.934743106,-0.014404155,0.083394594,0.814922631,-1.071258903,1.942953348,0.996482611,1.962650776,1.08254993,-0.155631199,-0.616291881,0.206041783,0.365475088
64429,-0.905909538,0.016385026,-0.257315576,-0.473905772,0.373258174,-1.619077206,-1.033436418,0.288465321,-0.914568901,-0.405230463,-1.328160286,-0.095135391,0.256575584,0.148957402,-1.049763084,-0.405409783,-1.06234479,0.767759085,-0.228743568,-1.407806158,-0.142400608,-1.436215878,-0.099904031,0.391057223,-1.460076928,0.125224412,-0.094477721,-0.916784287,-0.80486095,-0.119234771,-0.511245728,-0.233361557,0.347218871,-0.150834531,0.02432001,0.200314328,-0.089394406,-0.319348246,-0.015528801,-0.724891365,-1.212917924,-0.304768086,-0.521172762,0.119975999,-2.472998619,-0.492126077,-0.274049938,-0.131025687,0.313456774,-1.862977386,0.024714857,0.281587064,-0.3517057,-0.046039872,0.455107182,0.174546897,-0.520030856,-0.658053279,-1.400807858,0.124432631,-1.368461251,-0.253869414,-0.881641567,-1.839458227,-0.71016258,-1.668577552,0.544273913,-0.289652497,0.000132002,-0.209245905,-0.879338563,0.39103362,-0.242160574,-0.226981834,-0.59940356,-0.199298725,-0.956171572,-1.063635111,-0.488809705,0.156294435,-1.48511076,0.282656789,-0.484842777,-1.938864112,-0.886685848,-0.912958086,0.27106154,0.398488611,0.159847856,0.034745123,-0.376099348,0.064741477,0.015371999,-1.581261873,0.617791235,-0.89470011,-1.159958363,0.007763783,-1.025899172,-0.934056342,0.671463549,-0.182163954,-2.335268498,0.091174193,-0.556678295,-0.425105989,-0.386679292,0.473420441,-1.047867537,-0.910415173,0.303049713,-0.037916511,-1.082919121,-0.12729536,-1.072415352,0.36883226,-0.822861791,0.823439777,-2.505694628,0.725682914,0.468174249,-0.448450029,-0.259768248,0.102963597,0.258476853,-1.235153318
3682,-0.121965595,-0.481647909,-0.356903374,-0.641136885,-0.124371953,0.087599203,-0.672913432,-1.031018019,-0.821588457,0.314218283,0.093677543,0.445665032,-0.512354434,0.480741292,-0.139525622,-0.580423117,-0.133263439,-0.678960562,-1.946380973,0.352133363,0.053038884,-1.77014482,0.187804773,-0.262049615,-0.398394525,0.934967101,-0.466240436,0.460186481,-0.797639012,-0.288727552,0.102967478,-0.727427542,-0.974957705,-0.516675949,-1.192826271,-0.589797497,-0.931085527,0.551253557,0.115543418,-0.267081976,-1.84324646,0.209846839,-0.41865176,-0.179588616,0.47028774,-0.677392483,0.076567456,-1.510072112,-0.064911231,-0.657426775,0.458959758,-0.203728378,-0.186975986,0.481170684,0.902609885,0.124778882,-2.39923811,-0.586275995,0.083769172,0.046873752,-0.12629658,0.15232411,0.14996919,-0.255229414,0.359216273,-0.44397074,0.729472756,-0.109534249,-0.203839615,0.353288054,0.006252122,-0.288806349,0.095858708,0.481066018,-0.29505831,-0.720262408,-0.53129822,0.5479213,-0.176557973,0.032441944,-0.334704161,-0.367211252,0.529174328,-1.558376551,-0.323955834,-1.304271579,0.579577267,0.57389462,-0.127908602,-0.211828738,0.454537451,-0.199490935,0.270016283,-0.385466963,-1.190066814,-2.132824898,-0.572496235,-0.494049847,-0.274372607,-0.661913812,0.169372976,0.024534702,0.252161324,-0.209859312,0.430625856,0.068303347,0.276432902,-0.083814934,-0.037675299,-0.004242991,0.098080784,-1.304839611,0.395379841,-0.983212471,-0.57138586,-0.243626937,-0.469041586,0.620027423,-0.015704654,-0.547665119,0.197457939,0.027124986,-0.464389116,-0.097201809,0.334240675,-1.802637935
